     3439.4149041313         1.3669440000         0.1893271900
     3440.8677604270         1.6883218000         0.1926571300
     3442.3206167227         1.8451346000         0.1921912600
     3443.7734730184         1.5774410000         0.1896555900
     3445.2263293141         1.7169767000         0.1953534000
     3446.6791856098         1.8165507000         0.1934253800
     3448.1320419055         1.7250761000         0.1870504900
     3449.5848982012         1.8846191000         0.1889183200
     3451.0377544969         1.9173050000         0.1892397900
     3452.4906107926         1.6693629000         0.1843290400
     3453.9434670884         1.5656345000         0.1824344600
     3455.3963233841         1.6311012000         0.1825615100
     3456.8491796798         1.7618112000         0.1832889400
     3458.3020359755         1.7314572000         0.1813973800
     3459.7548922712         1.6410006000         0.1782139500
     3461.2077485669         1.8621837000         0.1815688900
     3462.6606048626         1.8650071000         0.1814726600
     3464.1134611583         1.8546623000         0.1818282800
     3465.5663174540         2.0591697000         0.1845957700
     3467.0191737498         1.8707322000         0.1808788200
     3468.4720300455         1.6677328000         0.1759201900
     3469.9248863412         1.8626513000         0.1766588900
     3471.3777426369         1.8533454000         0.1778753400
     3472.8305989326         1.7155487000         0.1770628100
     3474.2834552283         1.8140591000         0.1765208100
     3475.7363115240         1.7384546000         0.1746190900
     3477.1891678197         1.5698836000         0.1723879800
     3478.6420241154         1.7257268000         0.1740924500
     3480.0948804111         1.8221326000         0.1728346900
     3481.5477367069         1.6683008000         0.1692317200
     3483.0005930026         1.8651958000         0.1719561800
     3484.4534492983         2.0976735000         0.1746417900
     3485.9063055940         1.9494800000         0.1727062900
     3487.3591618897         1.7353757000         0.1689615200
     3488.8120181854         1.8070904000         0.1686308200
     3490.2648744811         1.9660840000         0.1699160100
     3491.7177307768         1.9671248000         0.1704933100
     3493.1705870725         1.8190276000         0.1699085600
     3494.6234433683         1.6170560000         0.1648797400
     3496.0762996640         1.6247473000         0.1640914900
     3497.5291559597         1.6044799000         0.1651659300
     3498.9820122554         1.5938813000         0.1664573000
     3500.4348685511         1.7105138000         0.1684706000
     3501.8877248468         1.8725472000         0.1678449700
     3503.3405811425         1.6462579000         0.1637738000
     3504.7934374382         1.5203485000         0.1634541300
     3506.2462937339         1.7405699000         0.1664283000
     3507.6991500297         1.7595005000         0.1648546800
     3509.1520063254         1.7606378000         0.1643127800
     3510.6048626211         1.6610984000         0.1642182100
     3512.0577189168         1.6135493000         0.1634895700
     3513.5105752125         1.5002050000         0.1588548000
     3514.9634315082         1.4663168000         0.1583515800
     3516.4162878039         1.6132705000         0.1603384500
     3517.8691440996         1.5486698000         0.1552603500
     3519.3220003953         1.5436704000         0.1561741500
     3520.7748566910         1.8516089000         0.1604953100
     3522.2277129868         1.8196190000         0.1592747600
     3523.6805692825         1.6915657000         0.1597961000
     3525.1334255782         1.8065550000         0.1594675200
     3526.5862818739         1.7710415000         0.1551249500
     3528.0391381696         1.7655617000         0.1547006600
     3529.4919944653         1.7018282000         0.1550327100
