3283.93641807006  4.049810E-15
3288.91962963011  4.013600E-15
3293.90284119015  3.977400E-15
3298.8860527502  3.941200E-15
3303.86926431024  3.904990E-15
3308.85247587029  3.868790E-15
3313.83568743033  3.832580E-15
3318.81889899038  5.553530E-15
3323.80211055042  3.674560E-15
3328.78532211047  6.178740E-15
3333.76853367052  9.267060E-15
3338.75174523056  6.396790E-15
3343.73495679061  5.107920E-15
3348.71816835065  4.747890E-15
3353.7013799107  9.229950E-15
3358.68459147074  6.829480E-15
3363.66780303079  6.762330E-15
3368.65101459084  6.708710E-15
3373.63422615088  5.730480E-15
3378.61743771093  6.676200E-15
3383.60064927097  7.680550E-15
3388.58386083102  8.608080E-15
3393.56707239106  7.487090E-15
3398.55028395111  9.071750E-15
3403.53349551115  9.338930E-15
3408.5167070712  8.427530E-15
3413.49991863125  8.732280E-15
3418.48313019129  8.311010E-15
3423.46634175134  6.563920E-15
3428.44955331138  6.032880E-15
3433.43276487143  6.448830E-15
3438.41597643147  7.544160E-15
3443.39918799152  9.395860E-15
3448.38239955157  9.619990E-15
3453.36561111161  8.581400E-15
3458.34882267166  8.575190E-15
3463.3320342317  9.555880E-15
3468.31524579175  9.494440E-15
3473.29845735179  8.584610E-15
3478.28166891184  8.851150E-15
3483.26488047188  9.376570E-15
3488.24809203193  9.681210E-15
3493.23130359198  1.021090E-14
3498.21451515202  1.073130E-14
3503.19772671207  1.098060E-14
3508.18093827211  1.131060E-14
3513.16414983216  1.209110E-14
3518.1473613922  1.296040E-14
3523.13057295225  1.297300E-14
3528.1137845123  1.197660E-14
3533.09699607234  1.184810E-14
3538.08020763239  1.263550E-14
3543.06341919243  1.380050E-14
3548.04663075248  1.388840E-14
3553.02984231252  1.367070E-14
3558.01305387257  1.395070E-14
3562.99626543262  1.375900E-14
3567.97947699266  1.447360E-14
3572.96268855271  1.525640E-14
3577.94590011275  1.557440E-14
3582.9291116728  1.458720E-14
3587.91232323284  1.418210E-14
3592.89553479289  1.465540E-14
3597.87874635293  1.459390E-14
3602.86195791298  1.377580E-14
3607.84516947302  1.291990E-14
3612.82838103307  1.283960E-14
3617.81159259312  1.317110E-14
3622.79480415316  1.330460E-14
3627.77801571321  1.359380E-14
3632.76122727325  1.432780E-14
3637.7444388333  1.485820E-14
3642.72765039334  1.565440E-14
3647.71086195339  1.675310E-14
3652.69407351344  1.691750E-14
3657.67728507348  1.829170E-14
3662.66049663353  1.894080E-14
3667.64370819357  1.992260E-14
3672.62691975362  1.950770E-14
3677.61013131366  1.909150E-14
3682.59334287371  1.944500E-14
3687.57655443375  1.999730E-14
3692.5597659938  2.018900E-14
3697.54297755385  1.783780E-14
3702.52618911389  1.674830E-14
3707.50940067394  1.554380E-14
3712.49261223398  1.397520E-14
3717.47582379403  1.285410E-14
3722.45903535407  1.270960E-14
3727.44224691412  1.252800E-14
3732.42545847417  1.205100E-14
3737.40867003421  1.256330E-14
3742.39188159426  1.283670E-14
3747.3750931543  1.237880E-14
3752.35830471435  1.189790E-14
3757.34151627439  1.122810E-14
3762.32472783444  1.038140E-14
3767.30793939449  1.017780E-14
3772.29115095453  1.019680E-14
3777.27436251458  9.883530E-15
3782.25757407462  1.024580E-14
3787.24078563467  1.039910E-14
3792.22399719471  1.072860E-14
3797.20720875476  1.069420E-14
3802.1904203148  1.089120E-14
3807.17363187485  1.171790E-14
3812.1568434349  1.243120E-14
3817.14005499494  1.340450E-14
3822.12326655499  1.488830E-14
3827.10647811503  1.517000E-14
3832.08968967508  1.665210E-14
3837.07290123512  1.783310E-14
3842.05611279517  1.865850E-14
3847.03932435522  1.986540E-14
3852.02253591526  2.073120E-14
3857.00574747531  2.174400E-14
3861.98895903535  2.348270E-14
3866.9721705954  2.447600E-14
3871.95538215544  2.580950E-14
3876.93859371549  2.703470E-14
3881.92180527553  2.878830E-14
3886.90501683558  2.961020E-14
3891.88822839562  2.991710E-14
3896.87143995567  3.113770E-14
3901.85465151572  3.176950E-14
3906.83786307576  3.086280E-14
3911.82107463581  3.125390E-14
3916.80428619585  3.179610E-14
3921.7874977559  3.203840E-14
3926.77070931594  3.351740E-14
3931.75392087599  3.436960E-14
3936.73713243604  3.485000E-14
3941.72034399608  3.588000E-14
3946.70355555613  3.608960E-14
3951.68676711617  3.581360E-14
3956.66997867622  3.581360E-14
3961.65319023626  3.440590E-14
3966.63640179631  3.287770E-14
3971.61961335636  3.132250E-14
3976.6028249164  2.965340E-14
3981.58603647645  2.823670E-14
3986.56924803649  2.670950E-14
3991.55245959654  2.508870E-14
3996.53567115658  2.436000E-14
4001.51888271663  2.353570E-14
4006.50209427668  2.317690E-14
4011.48530583672  2.288260E-14
4016.46851739677  2.301150E-14
4021.45172895681  2.326540E-14
4026.43494051686  2.319000E-14
4031.4181520769  2.330600E-14
4036.40136363695  2.381780E-14
4041.38457519699  2.434110E-14
