4412.84179322	1.14517e-14
4416.00582901	1.08101e-14
4419.1698648	1.09325e-14
4422.3339006	1.18785e-14
4425.49793639	1.15384e-14
4428.66197218	1.15167e-14
4431.82600797	1.13427e-14
4435.00002495	1.10536e-14
4438.16406075	1.01978e-14
4441.32809654	1.23291e-14
4444.49213233	1.21945e-14
4447.65616812	1.17067e-14
4450.82020392	1.20567e-14
4453.98423971	1.29854e-14
4457.1482755	1.34979e-14
4460.31231129	1.28678e-14
4463.47634709	1.34165e-14
4466.64038288	1.26865e-14
4469.80441867	1.40030e-14
4472.96845446	1.38822e-14
4476.13249026	1.34880e-14
4479.30650723	1.29151e-14
4482.47054303	1.26203e-14
4485.63457882	1.27241e-14
4488.79861461	1.33767e-14
4491.9626504	1.29249e-14
4495.1266862	1.32697e-14
4498.29072199	1.38414e-14
4501.45475778	1.41516e-14
4504.61879357	1.31037e-14
4507.78282937	1.45975e-14
4510.94686516	1.40466e-14
4514.11090095	1.42978e-14
4517.27493674	1.38434e-14
4520.43897254	1.38780e-14
4523.61298951	1.45792e-14
4526.77702531	1.43664e-14
4529.9410611	1.47390e-14
4533.10509689	1.51408e-14
4536.26913268	1.43625e-14
4539.43316848	1.51832e-14
4542.59720427	1.43108e-14
4545.76124006	1.43311e-14
4548.92527586	1.43865e-14
4552.08931165	1.45867e-14
4555.25334744	1.51592e-14
4558.41738323	1.50784e-14
4561.58141903	1.47212e-14
4564.74545482	1.47097e-14
4567.9194718	1.52696e-14
4571.08350759	1.44870e-14
4574.24754338	1.44010e-14
4577.41157917	1.41196e-14
4580.57561497	1.40434e-14
4583.73965076	1.41260e-14
4586.90368655	1.40656e-14
4590.06772234	1.40592e-14
4593.23175814	1.44958e-14
4596.39579393	1.32692e-14
4599.55982972	1.36730e-14
4602.72386551	1.43309e-14
4605.88790131	1.37138e-14
4609.06191828	1.30297e-14
4612.22595408	1.38939e-14
4615.38998987	1.39676e-14
4618.55402566	1.37347e-14
4621.71806145	1.28693e-14
4624.88209725	1.33466e-14
4628.04613304	1.29866e-14
4631.21016883	1.30168e-14
4634.37420462	1.35029e-14
4637.53824042	1.26226e-14
4640.70227621	1.16415e-14
4643.866312	1.17771e-14
4647.03034779	1.22728e-14
4650.19438359	1.25394e-14
4653.36840056	1.29229e-14
4656.53243636	1.25006e-14
4659.69647215	1.15097e-14
4662.86050794	1.23607e-14
4666.02454374	1.25101e-14
4669.18857953	1.25143e-14
4672.35261532	1.22131e-14
4675.51665111	1.19381e-14
4678.68068691	1.16150e-14
4681.8447227	1.20230e-14
4685.00875849	1.18126e-14
4688.17279428	1.12885e-14
4691.33683008	1.13380e-14
4694.50086587	1.17287e-14
4697.67488285	1.16995e-14
4700.83891864	1.18675e-14
4704.00295443	1.18664e-14
4707.16699022	1.18973e-14
4710.33102602	1.16131e-14
4713.49506181	1.08134e-14
4716.6590976	1.06564e-14
4719.82313339	1.03143e-14
4722.98716919	1.09679e-14
4726.15120498	1.12134e-14
4729.31524077	1.05472e-14
4732.47927656	1.05667e-14
4735.64331236	1.01722e-14
4738.81732933	1.03150e-14
4741.98136513	1.04929e-14
4745.14540092	1.06806e-14
4748.30943671	1.04283e-14
4751.4734725	1.01329e-14
4754.6375083	9.85139e-15
4757.80154409	8.98015e-15
4760.96557988	9.95948e-15
4764.12961567	1.01064e-14
4767.29365147	9.53586e-15
4770.45768726	1.00580e-14
4773.62172305	9.83131e-15
4776.78575884	9.23948e-15
4779.94979464	9.84701e-15
4783.12381162	9.56568e-15
4786.28784741	9.59343e-15
4789.4518832	9.69779e-15
4792.61591899	1.02406e-14
4795.77995479	8.99586e-15
4798.94399058	9.38036e-15
4802.10802637	9.25764e-15
4805.27206216	9.44738e-15
4808.43609796	9.46738e-15
4811.60013375	9.49572e-15
4814.76416954	9.40081e-15
4817.92820533	9.05995e-15
4821.09224113	8.55365e-15
4824.25627692	9.76468e-15
4827.4302939	1.00864e-14
4830.59432969	9.10400e-15
4833.75836548	8.77356e-15
4836.92240127	9.15112e-15
4840.08643707	9.18311e-15
4843.25047286	9.09609e-15
4846.41450865	9.72851e-15
4849.57854444	1.00563e-14
4852.74258024	9.60626e-15
4855.90661603	9.19973e-15
4859.07065182	9.55353e-15
4862.23468761	1.00637e-14
4865.39872341	9.95311e-15
4868.5627592	9.83143e-15
4871.73677618	9.72706e-15
4874.90081197	1.03699e-14
4878.06484776	9.95613e-15
4881.22888355	1.01911e-14
4884.39291935	1.02662e-14
4887.55695514	1.02269e-14
4890.72099093	1.01092e-14
4893.88502672	1.03212e-14
4897.04906252	1.09225e-14
4900.21309831	1.08364e-14
4903.3771341	1.12565e-14
4906.54116989	1.12350e-14
4909.70520569	1.12221e-14
4912.86924148	1.17681e-14
4916.04325846	1.13052e-14
4919.20729425	1.20081e-14
4922.37133004	1.22442e-14
4925.53536584	1.31377e-14
4928.69940163	1.21590e-14
4931.86343742	1.17552e-14
4935.02747321	1.21031e-14
4938.19150901	1.21400e-14
4941.3555448	1.21111e-14
4944.51958059	1.16678e-14
4947.68361638	1.17296e-14
4950.84765218	1.16441e-14
4954.01168797	1.12459e-14
4957.17572376	1.12798e-14
4960.34974074	1.12037e-14
4963.51377653	1.11357e-14
4966.67781232	1.07711e-14
4969.84184812	1.11272e-14
4973.00588391	1.11476e-14
4976.1699197	1.05478e-14
4979.33395549	1.03627e-14
4982.49799129	1.05630e-14
4985.66202708	1.07966e-14
4988.82606287	1.02679e-14
4991.99009866	1.06040e-14
4995.15413446	1.06561e-14
4998.31817025	1.09642e-14
5001.49218723	1.13114e-14
5004.65622302	1.05123e-14
5007.82025881	1.07727e-14
5010.9842946	1.05151e-14
5014.1483304	1.07533e-14
5017.31236619	9.76719e-15
5020.47640198	1.03811e-14
5023.64043777	1.06671e-14
5026.80447357	1.06310e-14
5029.96850936	1.08078e-14
5033.13254515	1.08689e-14
5036.29658094	1.09954e-14
5039.46061674	1.11509e-14
5042.62465253	1.12325e-14
5045.79866951	1.12552e-14
5048.9627053	1.12197e-14
5052.12674109	1.13203e-14
5055.29077689	1.18316e-14
5058.45481268	1.19874e-14
5061.61884847	1.16940e-14
5064.78288426	1.18431e-14
5067.94692006	1.20435e-14
5071.11095585	1.27225e-14
5074.27499164	1.24385e-14
5077.43902743	1.22716e-14
5080.60306323	1.22863e-14
5083.76709902	1.23284e-14
5086.93113481	1.20564e-14
5090.10515179	1.23227e-14
5093.26918758	1.23832e-14
5096.43322337	1.23335e-14
5099.59725917	1.26713e-14
5102.76129496	1.24856e-14
5105.92533075	1.23984e-14
5109.08936654	1.24988e-14
5112.25340234	1.26715e-14
5115.41743813	1.26653e-14
5118.58147392	1.27080e-14
5121.74550971	1.25259e-14
5124.90954551	1.25485e-14
5128.0735813	1.23880e-14
5131.24759828	1.28398e-14
5134.41163407	1.27082e-14
5137.57566986	1.33033e-14
5140.73970565	1.30522e-14
5143.90374145	1.30440e-14
5147.06777724	1.30699e-14
5150.23181303	1.32880e-14
5153.39584882	1.33756e-14
5156.55988462	1.29093e-14
5159.72392041	1.29391e-14
5162.8879562	1.26882e-14
5166.051992	1.30164e-14
5169.21602779	1.31944e-14
5172.38006358	1.34218e-14
5175.55408056	1.38207e-14
5178.71811635	1.36310e-14
5181.88215214	1.30707e-14
5185.04618794	1.32572e-14
5188.21022373	1.35439e-14
5191.37425952	1.33744e-14
5194.53829531	1.30844e-14
5197.70233111	1.38562e-14
5200.8663669	1.40704e-14
