3326.6119817489 3.172029E-15
3330.64736974791 3.645139E-15
3334.68275774691 3.844383E-15
3338.71814574592 3.859691E-15
3342.75353374493 4.057417E-15
3346.78892174394 4.188983E-15
3350.82430974294 4.335601E-15
3354.85969774194 4.457157E-15
3358.89508574095 4.601887E-15
3362.93047373995 4.764420E-15
3366.96586173896 4.848102E-15
3371.00124973797 4.909532E-15
3375.03663773698 5.064235E-15
3379.07202573597 5.120943E-15
3383.10741373498 5.218492E-15
3387.14280173399 5.401069E-15
3391.17818973299 5.388279E-15
3395.213577732 5.505810E-15
3399.24896573101 5.622668E-15
3403.28435373001 5.755874E-15
3407.31974172901 5.753443E-15
3411.35512972802 5.766398E-15
3415.39051772703 5.883976E-15
3419.42590572603 5.854936E-15
3423.46129372504 6.024413E-15
3427.49668172405 6.047148E-15
3431.53206972305 6.161876E-15
3435.56745772205 6.206478E-15
3439.60284572106 6.331737E-15
3443.63823372007 6.280082E-15
3447.67362171907 6.370060E-15
3451.70900971808 6.493468E-15
3455.74439771708 6.432417E-15
3459.77978571608 6.399211E-15
3463.81517371509 6.487293E-15
3467.8505617141 6.524433E-15
3471.88594971311 6.616629E-15
3475.92133771211 6.597782E-15
3479.95672571112 6.554978E-15
3483.99211371012 6.619848E-15
3488.02750170912 6.661109E-15
3492.06288970813 6.759435E-15
3496.09827770714 6.773103E-15
3500.13366570614 6.735608E-15
3504.16905370515 6.744840E-15
3508.20444170415 6.695405E-15
3512.23982970316 6.776345E-15
3516.27521770216 6.632257E-15
3520.31060570117 6.751706E-15
3524.34599370018 6.767242E-15
3528.38138169918 6.712648E-15
3532.41676969819 6.636919E-15
3536.45215769719 6.700757E-15
3540.4875456962 6.780356E-15
3544.5229336952 6.764207E-15
3548.55832169421 6.703820E-15
3552.59370969322 6.718527E-15
3556.62909769222 6.673184E-15
3560.66448569122 6.642412E-15
3564.69987369023 6.696179E-15
3568.73526168924 6.665732E-15
3572.77064968824 6.710358E-15
3576.80603768725 6.932090E-15
3580.84142568626 6.867727E-15
3584.87681368526 6.848131E-15
3588.91220168426 6.817836E-15
3592.94758968327 6.880029E-15
3596.98297768227 6.885757E-15
3601.01836568128 6.869613E-15
3605.05375368029 6.938300E-15
3609.0891416793 6.978027E-15
3613.12452967829 6.957604E-15
3617.1599176773 7.051872E-15
3621.19530567631 7.054508E-15
3625.23069367531 7.049119E-15
3629.26608167432 7.027284E-15
3633.30146967333 7.011262E-15
3637.33685767234 7.029925E-15
3641.37224567133 6.997161E-15
3645.40763367034 7.031800E-15
3649.44302166935 7.065082E-15
3653.47840966835 7.076167E-15
3657.51379766736 7.188274E-15
3661.54918566637 7.284519E-15
3665.58457366537 7.261758E-15
3669.61996166437 7.250859E-15
3673.65534966338 7.334681E-15
3677.69073766239 7.438243E-15
3681.72612566139 7.469071E-15
3685.7615136604 7.421109E-15
3689.79690165941 7.497748E-15
3693.8322896584 7.492328E-15
3697.86767765741 7.490494E-15
3701.90306565642 7.497452E-15
3705.93845365543 7.512566E-15
