2.841418164921561129e+03 1.474890290322581075e-17
2.843723976080190369e+03 1.488265129032258327e-17
2.846029787238819154e+03 1.488157645161290771e-17
2.848335598397447484e+03 1.485391612903225790e-17
2.850641409556076269e+03 1.491331419354839275e-17
2.852947220714704599e+03 1.501692161290323039e-17
2.855253031873333384e+03 1.511078193548387451e-17
2.857558843031961715e+03 1.516827935483871541e-17
2.859864654190590500e+03 1.529460580645161376e-17
2.862170465349218830e+03 1.540824903225806638e-17
2.864476276507847615e+03 1.552807290322581275e-17
2.866782087666475945e+03 1.561730935483871432e-17
2.869087898825105185e+03 1.568735580645161654e-17
2.871393709983733061e+03 1.569955709677419586e-17
2.873699521142362300e+03 1.582930580645161446e-17
2.876005332300991086e+03 1.592861806451612998e-17
2.878311143459619416e+03 1.595100419354839019e-17
2.880616954618241834e+03 1.600446354838709777e-17
2.882922765776876531e+03 1.610594000000000198e-17
2.885228576935498950e+03 1.629841741935484461e-17
2.887534388094127280e+03 1.641662451612903209e-17
2.889840199252756065e+03 1.663649645161290392e-17
2.892146010411384395e+03 1.697100387096774239e-17
2.894451821570013180e+03 1.724410225806451563e-17
2.896757632728641511e+03 1.748086548387097288e-17
2.899063443887270296e+03 1.768030000000000290e-17
2.901369255045898626e+03 1.773579064516129042e-17
2.903675066204527411e+03 1.769387096774193818e-17
2.905980877363156196e+03 1.781044806451613254e-17
2.908286688521784527e+03 1.803305774193548440e-17
2.910592499680413766e+03 1.822600322580645290e-17
2.912898310839042097e+03 1.831806258064516581e-17
2.915204121997670882e+03 1.836493387096774619e-17
2.917509933156299212e+03 1.857813258064516569e-17
2.919815744314927997e+03 1.881545064516129658e-17
2.922121555473556327e+03 1.890611322580645721e-17
2.924427366632185112e+03 1.899134774193548826e-17
2.926733177790813443e+03 1.909891806451613228e-17
2.929038988949435861e+03 1.922418129032258516e-17
2.931344800108064192e+03 1.933881870967742142e-17
2.933650611266692977e+03 1.948114064516129015e-17
2.935956422425321762e+03 1.961681967741935738e-17
2.938262233583950092e+03 1.967059806451613108e-17
2.940568044742578877e+03 1.981516354838710169e-17
2.942873855901207207e+03 2.009126129032258316e-17
2.945179667059835992e+03 2.029559903225806988e-17
2.947485478218464323e+03 2.045602258064516271e-17
2.949791289377093108e+03 2.057439032258064926e-17
2.952097100535721438e+03 2.064741774193548903e-17
2.954402911694350678e+03 2.070279193548387500e-17
2.956708722852978553e+03 2.074614451612903615e-17
2.959014534011607793e+03 2.082508612903226123e-17
2.961320345170236124e+03 2.080976677419355243e-17
2.963626156328864909e+03 2.071004612903226250e-17
2.965931967487493239e+03 2.061004774193549028e-17
2.968237778646122024e+03 2.053630677419355358e-17
2.970543589804750809e+03 2.044620387096774375e-17
2.972849400963372773e+03 2.042445387096773999e-17
2.975155212122007924e+03 2.053762935483871373e-17
2.977461023280629888e+03 2.054814451612903458e-17
2.979766834439258673e+03 2.041526645161290958e-17
2.982072645597887004e+03 2.028441677419355083e-17
2.984378456756515789e+03 2.025154032258064947e-17
2.986684267915144119e+03 2.022633870967742485e-17
2.988990079073772904e+03 2.013532419354839290e-17
2.991295890232401234e+03 2.006029774193549057e-17
2.993601701391030019e+03 2.001396000000000563e-17
