3.756715939188049560e+03 1.409185374337253993e+00 4.350068926928496005e+00
3.757753679127874875e+03 1.862413519179441757e+00 4.334479602647598462e+00
3.758791419067699735e+03 -1.844479702775212671e+00 4.261441529515986204e+00
3.759829159007524595e+03 -2.816545629174330045e+00 4.237776378284396017e+00
3.760866898947349910e+03 2.615755808865805943e+00 4.171072327317851602e+00
3.761904638887174769e+03 -7.897759130287088647e-01 4.221435007044757270e+00
3.762942378826999629e+03 2.884590552729716428e+00 4.330864962720422540e+00
3.763980118766824944e+03 -3.347327956109794833e+00 4.130930279447733611e+00
3.765017858706649804e+03 -4.354012971914818841e+00 3.997051611377512526e+00
3.766055598646474664e+03 1.874120034399319401e+00 4.300642517735966841e+00
3.767093338586299524e+03 1.074103032778361566e+01 4.359318534567302450e+00
3.768131078526124838e+03 7.417820181844543725e+00 4.289737186852766726e+00
3.769168818465949698e+03 2.981725439053349636e+00 4.124504830051384019e+00
3.770206558405774558e+03 1.090051475875881026e+00 4.061966306783523883e+00
3.771244298345599873e+03 4.045330877342946607e+00 4.302940783330771346e+00
3.772282038285424733e+03 3.329012605589243723e+00 4.153031071810042718e+00
3.773319778225249593e+03 3.537756669039537449e+00 4.289369348978620877e+00
3.774357518165074907e+03 -2.171040862511675940e+00 4.056497695933135361e+00
3.775395258104899767e+03 1.498970258774907194e+00 4.152468590323377562e+00
3.776432998044724627e+03 6.077156459089239071e+00 4.286212023153638917e+00
3.777470737984549942e+03 -1.134205930677409935e+00 4.034695053206799109e+00
3.778508477924374802e+03 -1.069498077079088061e+00 3.959310213916744203e+00
3.779546217864199662e+03 4.093953044011372278e+00 4.136637705107615304e+00
3.780583957804024521e+03 7.185358179414330415e+00 4.309562827643946825e+00
3.781621697743849836e+03 -1.932106245097620967e+00 3.974924564523432124e+00
3.782659437683674696e+03 4.963756201278573532e-01 4.010644974902851878e+00
3.783697177623499556e+03 5.944546991024695970e+00 4.221950592591687368e+00
3.784734917563324871e+03 3.520273296743370306e-01 3.992747696285701586e+00
3.785772657503149730e+03 1.462423384691562411e+00 4.025983352774618496e+00
3.786810397442974590e+03 2.685996304644530319e+00 3.917843260747576828e+00
3.787848137382799905e+03 2.389425895453635373e+00 3.938130050889903533e+00
3.788885877322624765e+03 -5.084973034452791474e+00 3.575646737723659818e+00
3.789923617262449625e+03 -6.793116899945017551e+00 3.594049620460611827e+00
3.790961357202274939e+03 1.831972542789805924e+00 3.834553173222451594e+00
3.791999097142099799e+03 -3.053665432442677297e+00 3.800433450420504400e+00
3.793036837081924659e+03 -5.603151353791940181e+00 3.737129196553271804e+00
3.794074577021749519e+03 2.993386324343275451e+00 3.863241355923393794e+00
3.795112316961574834e+03 -3.246947449235092709e+00 3.609905247303928810e+00
3.796150056901399694e+03 3.505751798950042630e+00 3.891147936784448369e+00
3.797187796841224554e+03 4.226990411410473492e+00 3.820458129642560152e+00
3.798225536781049868e+03 -6.375119703475225386e+00 3.423868420075155239e+00
3.799263276720874728e+03 3.975851441022740240e-01 3.589247118706882844e+00
3.800301016660699588e+03 2.712625855721011447e+00 3.607750191287528718e+00
3.801338756600524903e+03 -5.790241554112176559e+00 3.418904703838260062e+00
3.802376496540349763e+03 -3.091911505295413143e+00 3.502766233742368840e+00
3.803414236480174623e+03 1.290648071075285452e+00 3.586198798493509976e+00
3.804451976419999937e+03 3.356041815819422069e+00 3.688338823291805735e+00
3.805489716359824797e+03 -3.142683634864655851e-01 3.522551912062353185e+00
3.806527456299649657e+03 -1.673928387857180899e+00 3.457690834983736750e+00
3.807565196239474517e+03 3.377829846875612496e+00 3.495060574790334940e+00
3.808602936179299832e+03 -2.357792149536566129e+00 3.315852592101303564e+00
3.809640676119124691e+03 5.238969436646475630e-01 3.408150442576856953e+00
3.810678416058949551e+03 4.884776932411869943e+00 3.452526713699987315e+00
3.811716155998774866e+03 5.986236991294972221e+00 3.548788331210526614e+00
3.812753895938599726e+03 1.669008837651028587e+00 3.411414121551779033e+00
3.813791635878424586e+03 -1.175876706590925913e+00 3.383016383402695837e+00
3.814829375818249900e+03 1.246548722945887422e-01 3.325915811464163596e+00
3.815867115758074760e+03 1.862883696486576479e+00 3.326970519022723227e+00
3.816904855697899620e+03 8.358802846649908691e-01 3.314583862820463356e+00
3.817942595637724935e+03 4.271753843586510335e+00 3.405606377702678156e+00
3.818980335577549795e+03 -1.222116828308110525e+00 3.198179326285237600e+00
3.820018075517374655e+03 9.896603863605120122e-01 3.193132676720071839e+00
3.821055815457199515e+03 7.885521054573167987e-01 3.093753934737259126e+00
3.822093555397024829e+03 2.273862534811365688e+00 3.118437551547396769e+00
3.823131295336849689e+03 2.731210469815280373e+00 3.134136398684650882e+00
3.824169035276674549e+03 1.446667114435498558e+00 3.080995013965674989e+00
3.825206775216499864e+03 -1.063970999850502031e+00 2.909654414535839617e+00
3.826244515156324724e+03 5.024222149094129009e+00 3.021178356117250718e+00
3.827282255096149584e+03 1.461516789775123559e+00 2.987431148767992095e+00
3.828319995035974898e+03 3.336608906510374339e-01 2.997231393105011854e+00
3.829357734975799758e+03 8.545082753741454207e-01 3.078025524701748505e+00
3.830395474915624618e+03 -8.092660960160700245e-01 3.053497127638918229e+00
3.831433214855449933e+03 1.897838426586814009e+00 3.099242055632658310e+00
3.832470954795274793e+03 3.470604598675055552e+00 3.089809319046411318e+00
3.833508694735099652e+03 1.899955505541695455e+00 3.085194282736694049e+00
3.834546434674924512e+03 2.823134664440866359e+00 3.026069166636741414e+00
3.835584174614749827e+03 4.851436293855760695e+00 3.010553346662619756e+00
3.836621914554574687e+03 6.212706434730908001e+00 2.969305212755262602e+00
3.837659654494399547e+03 6.727122248511807179e+00 2.974527901842422661e+00
3.838697394434224861e+03 -4.035467834202475235e-01 2.805739007723770051e+00
3.839735134374049721e+03 6.004570073762364318e-02 2.737952639982062841e+00
3.840772874313874581e+03 -1.105559325243069768e+00 2.669551807710384583e+00
3.841810614253699896e+03 1.631885649533212634e-01 2.718089050964896725e+00
3.842848354193524756e+03 1.149463192209221107e+00 2.713601786504225011e+00
3.843886094133349616e+03 2.564010030136112839e+00 2.738023228938364806e+00
3.844923834073174930e+03 2.470316584136319715e+00 2.711353903665636444e+00
3.845961574012999790e+03 3.197993187108371771e+00 2.746396451368400715e+00
3.846999313952824650e+03 3.260212249706162968e+00 2.760991800421198850e+00
3.848037053892649510e+03 -9.009716712829382024e-01 2.585882500481176294e+00
3.849074793832474825e+03 2.579857147276231277e+00 2.677554247794560194e+00
3.850112533772299685e+03 2.496015860850656631e-01 2.620609055280993971e+00
3.851150273712124545e+03 -2.328016437171573472e+00 2.530965064094653272e+00
3.852188013651949859e+03 9.704334246168691003e-01 2.564130475180842250e+00
3.853225753591774719e+03 1.005570953983906168e+00 2.579157979725882566e+00
3.854263493531599579e+03 -9.663186212809826703e-02 2.515956379552277244e+00
3.855301233471424894e+03 1.692406262219386281e+00 2.573989145351315955e+00
3.856338973411249754e+03 1.745052587453381099e+00 2.560204823084407888e+00
3.857376713351074613e+03 2.662454349657465524e+00 2.570987594042100088e+00
3.858414453290899928e+03 4.096493188584227063e+00 2.546679906101605884e+00
3.859452193230724788e+03 -3.075507722211033856e-01 2.437702832673833697e+00
3.860489933170549648e+03 1.037625523044145126e+00 2.484209415223388007e+00
3.861527673110374508e+03 -1.948900911216965570e-01 2.471453290001672798e+00
3.862565413050199822e+03 -2.359788608929169307e+00 2.425741688151103581e+00
3.863603152990024682e+03 1.198432562681330360e+00 2.498195199615887319e+00
3.864640892929849542e+03 2.068094009538867795e+00 2.501324783510745053e+00
3.865678632869674857e+03 -2.895701740017382342e+00 2.387529516177318900e+00
3.866716372809499717e+03 1.396072406870821903e+00 2.469185050195838116e+00
3.867754112749324577e+03 -7.481132462945077055e-01 2.460557938752663709e+00
3.868791852689149891e+03 1.252677384031869456e+00 2.547533136071807647e+00
3.869829592628974751e+03 1.507617018139929543e+00 2.469405137658720939e+00
3.870867332568799611e+03 -1.667171666354015036e+00 2.312569756313502367e+00
3.871905072508624926e+03 6.572340520355220983e-01 2.387527675221379653e+00
3.872942812448449786e+03 9.025624654801202018e-01 2.386826753090890652e+00
3.873980552388274646e+03 -9.952871149881423740e-01 2.314022165335507975e+00
3.875018292328099506e+03 1.189505728723720734e+00 2.434266118293818337e+00
3.876056032267924820e+03 8.647555872009651257e-01 2.467331440961293865e+00
3.877093772207749680e+03 3.283533402453779448e+00 2.471479639728921818e+00
3.878131512147574540e+03 -2.170986692372719684e+00 2.317637413001573332e+00
3.879169252087399855e+03 3.641659092973644984e+00 2.427310390741808988e+00
3.880206992027224715e+03 1.669270403729124608e+00 2.351826216436962103e+00
3.881244731967049574e+03 3.471373514686312944e+00 2.403727193834773512e+00
3.882282471906874889e+03 1.969946235437937121e+00 2.322589176574390901e+00
3.883320211846699749e+03 1.204192772231060360e+00 2.255334639407737374e+00
3.884357951786524609e+03 -2.410455901488225194e+00 2.172096170788048397e+00
3.885395691726349924e+03 -4.337649882676256397e+00 2.073799083813455457e+00
3.886433431666174783e+03 -2.468376910193247120e+00 2.078401079713796840e+00
3.887471171605999643e+03 9.778130169377351882e-03 2.125236223713465655e+00
3.888508911545824958e+03 3.255619282628098077e+00 2.202509413327820464e+00
3.889546651485649818e+03 -1.793557191271754947e+00 2.041596489979206730e+00
3.890584391425474678e+03 2.621349296020589303e+00 2.195791516251478726e+00
3.891622131365299538e+03 -4.433224036743746987e-01 2.133998936791746015e+00
3.892659871305124852e+03 1.887776562583800555e+00 2.200420228980278115e+00
3.893697611244949712e+03 2.055600842507224968e+00 2.187207830574934508e+00
3.894735351184774572e+03 9.261470547962755706e-01 2.176957184012323410e+00
3.895773091124599887e+03 2.712882719110047969e+00 2.231392971790880697e+00
3.896810831064424747e+03 1.488741992522915281e+00 2.195075321572473648e+00
3.897848571004249607e+03 8.438427153658689672e-01 2.129610458438021325e+00
3.898886310944074921e+03 1.693528057436944456e+00 2.164511579474141190e+00
3.899924050883899781e+03 5.081003990966621586e-01 2.131885837147854179e+00
3.900961790823724641e+03 -5.326123099812192230e-01 2.109130916802088862e+00
3.901999530763549956e+03 4.713785423631253885e-02 2.080173273361233477e+00
3.903037270703374816e+03 -2.742069760074799384e-02 2.072370800611603503e+00
3.904075010643199676e+03 2.023165275746537706e+00 2.130483536245759257e+00
3.905112750583024535e+03 -8.547699802240741329e-01 2.130152231137985019e+00
3.906150490522849850e+03 1.154180590941238149e+00 2.184403491780931628e+00
3.907188230462674710e+03 1.729366428775973352e+00 2.194696980730708180e+00
3.908225970402499570e+03 -6.933612879279493768e-01 2.076872406226675682e+00
3.909263710342324885e+03 -2.038921174695038196e+00 2.117301955559497184e+00
3.910301450282149744e+03 1.780952493805680048e-01 2.143462733873129800e+00
3.911339190221974604e+03 3.685241703129280122e+00 2.156382063536319116e+00
3.912376930161799919e+03 1.361701364992353502e+00 2.123654831910743113e+00
3.913414670101624779e+03 -3.401991762784875917e+00 2.012335319654388943e+00
3.914452410041449639e+03 -2.404376255207509583e-01 2.067708515044136774e+00
3.915490149981274953e+03 -2.546327364611850608e-01 2.042508249153044630e+00
3.916527889921099813e+03 -1.299951731320067028e+00 1.966667987427876296e+00
3.917565629860924673e+03 -1.228913444493423102e+00 1.930888464731288057e+00
3.918603369800749533e+03 -7.245826288447070329e-01 1.942748226145825985e+00
3.919641109740574848e+03 3.400337649793117478e+00 2.012743089588078682e+00
3.920678849680399708e+03 2.292456165386279832e+00 1.951526672148909736e+00
3.921716589620224568e+03 7.071823534755206087e-01 1.865878934774118258e+00
3.922754329560049882e+03 1.426259479753533954e+00 1.860720727055060086e+00
3.923792069499874742e+03 -7.462670599187231080e-01 1.841110454830756860e+00
3.924829809439699602e+03 -2.366269107585207365e+00 1.730218272926462353e+00
3.925867549379524917e+03 -1.767348638760863011e+00 1.668272543868980495e+00
3.926905289319349777e+03 1.503756468237651855e+00 1.771103022363022195e+00
3.927943029259174637e+03 1.839251772670073226e+00 1.733796519164069849e+00
3.928980769198999951e+03 8.944471681547908615e-01 1.673067314692582963e+00
3.930018509138824811e+03 -5.700405215603391307e-01 1.631992777555705931e+00
3.931056249078649671e+03 3.098516891892286740e+00 1.704337795348324525e+00
3.932093989018474531e+03 1.425652828442623976e+00 1.603443157687054255e+00
3.933131728958299846e+03 5.523683448607848989e-01 1.558954746574467087e+00
3.934169468898124705e+03 -5.341898366068154047e-01 1.490664186466873486e+00
3.935207208837949565e+03 2.323814487439958665e+00 1.588743664595690497e+00
3.936244948777774880e+03 1.230408464845640815e+00 1.569167145282305498e+00
3.937282688717599740e+03 3.106938079665714003e+00 1.637504678344821718e+00
3.938320428657424600e+03 1.807130506515593815e+00 1.611328819218135422e+00
3.939358168597249914e+03 2.048008560358796970e+00 1.662099975967290977e+00
3.940395908537074774e+03 6.206593704935881028e-01 1.656891122373280290e+00
3.941433648476899634e+03 9.996202363251240064e-02 1.690341780437946140e+00
3.942471388416724949e+03 -2.623786860332238735e+00 1.544516899624538864e+00
3.943509128356549809e+03 -9.077083974524536858e-01 1.648637256734001300e+00
3.944546868296374669e+03 1.316410161819688174e+00 1.672515707294206067e+00
3.945584608236199529e+03 1.960771880937372202e+00 1.684168834668327674e+00
3.946622348176024843e+03 7.744623675763186998e-01 1.617055757105759106e+00
3.947660088115849703e+03 3.547363618624199688e-01 1.620427595626586337e+00
3.948697828055674563e+03 -1.893740247084984452e+00 1.535452131019143129e+00
3.949735567995499878e+03 9.757112791359735526e-01 1.557447349598955366e+00
3.950773307935324738e+03 2.862725718346914028e-01 1.582426003784537238e+00
3.951811047875149598e+03 1.002666825392695804e+00 1.608697292678456847e+00
3.952848787814974912e+03 -2.657828329835803416e+00 1.520267151156678542e+00
3.953886527754799772e+03 1.884876698002010853e+00 1.631530938675357145e+00
3.954924267694624632e+03 2.040335886039048141e+00 1.646573634762970251e+00
3.955962007634449947e+03 1.660586823330655770e+00 1.641898162272940942e+00
3.956999747574274807e+03 1.687825676612652925e+00 1.605989740679685696e+00
3.958037487514099666e+03 -1.342341497863264621e+00 1.553127824929640743e+00
3.959075227453924526e+03 -1.927690310877267610e+00 1.531193023095587469e+00
3.960112967393749841e+03 1.825375396204471201e+00 1.617469546111185208e+00
3.961150707333574701e+03 6.853832186078446798e-01 1.596594252440204587e+00
3.962188447273399561e+03 3.140364664294423847e+00 1.645114276155152933e+00
3.963226187213224875e+03 1.369131586197215866e-01 1.529972423211649613e+00
3.964263927153049735e+03 3.658546972163518429e+00 1.601133787180907264e+00
3.965301667092874595e+03 1.826147824481836546e+00 1.558964453249029880e+00
3.966339407032699910e+03 1.527433995033306680e+00 1.518127665733441267e+00
3.967377146972524770e+03 -2.800971211643835668e-01 1.415005068771356678e+00
3.968414886912349630e+03 -1.239978543607561101e-01 1.387250275055307291e+00
3.969452626852174944e+03 5.784647369057384081e-01 1.431371692014805186e+00
3.970490366791999804e+03 2.617375049500954898e+00 1.509460352639400371e+00
3.971528106731824664e+03 -4.592819673924419810e-01 1.454943330903077037e+00
3.972565846671649524e+03 6.065549095191636875e-01 1.500005308846873664e+00
3.973603586611474839e+03 6.619198135866908306e-01 1.505331568525678954e+00
3.974641326551299699e+03 -2.714001083683976190e-01 1.517618794772621404e+00
3.975679066491124559e+03 -9.769471259084431258e-01 1.522341582972893903e+00
3.976716806430949873e+03 -7.001072969782976552e-01 1.551124335382888075e+00
3.977754546370774733e+03 1.623999326014550437e+00 1.612286963150421304e+00
3.978792286310599593e+03 7.335333466592696139e-01 1.552348777765811150e+00
3.979830026250424908e+03 -3.194982998208411029e+00 1.464207826142084334e+00
3.980867766190249768e+03 -4.501598525995365030e+00 1.443865017415939755e+00
3.981905506130074627e+03 -2.805915548107721147e+00 1.456173199178212085e+00
3.982943246069899942e+03 -3.441690041531652255e+00 1.459578453481529703e+00
3.983980986009724802e+03 6.110474189477737017e-01 1.579331586698840217e+00
3.985018725949549662e+03 -1.624674016361626672e+00 1.571330341296162558e+00
3.986056465889374522e+03 -1.735194972082696463e+00 1.611214696507344390e+00
3.987094205829199836e+03 -2.608071917548248742e+00 1.422462886207779942e+00
3.988131945769024696e+03 6.389296331393075346e-02 1.583119510093446536e+00
3.989169685708849556e+03 -1.628341366786298705e+00 1.555168588033296162e+00
3.990207425648674871e+03 -1.303676058937323967e+00 1.522310388157046557e+00
3.991245165588499731e+03 -8.552605528499710452e-01 1.537508004568308273e+00
3.992282905528324591e+03 1.929375060391999464e+00 1.644198927122607845e+00
3.993320645468149905e+03 3.557712279208508743e+00 1.681624410548922199e+00
3.994358385407974765e+03 1.417039079643773292e+00 1.633043328451811771e+00
3.995396125347799625e+03 -8.347356788888647960e-01 1.537299259702121779e+00
3.996433865287624940e+03 1.088780340475807185e+00 1.599931442534777259e+00
3.997471605227449800e+03 1.657258540347733566e+00 1.622523417600002960e+00
3.998509345167274660e+03 1.119667215024469087e+00 1.618423819876196212e+00
3.999547085107099520e+03 -1.807764928213634048e-01 1.611734382409784061e+00
4.000584825046924834e+03 -2.158231080839641436e+00 1.615229633976274171e+00
4.001622564986749694e+03 -1.841320781390063666e-01 1.666832746734500992e+00
4.002660304926574554e+03 -2.830151937090926162e-01 1.656043119450744117e+00
4.003698044866399869e+03 -6.541456420798452687e-01 1.654269830168032307e+00
4.004735784806224729e+03 2.833869093837265041e+00 1.727904611797542733e+00
4.005773524746049588e+03 8.684469739810897204e-01 1.687893577855348104e+00
4.006811264685874903e+03 1.712359261789675458e-01 1.698455460691318031e+00
4.007849004625699763e+03 1.849039010850440867e+00 1.764917916357793937e+00
4.008886744565524623e+03 -9.876077220039287674e-01 1.776267419940258607e+00
4.009924484505349938e+03 -2.564758921041577544e+00 1.736132224262400214e+00
4.010962224445174797e+03 -1.981434024060240384e+00 1.716739595346837843e+00
4.011999964384999657e+03 -9.635930855777579129e-01 1.754748859845710163e+00
4.013037704324824517e+03 2.055470539062077329e+00 1.794598232862513854e+00
4.014075444264649832e+03 -8.002794813187913414e-01 1.740523827088836351e+00
4.015113184204474692e+03 -1.356711863659905593e+00 1.718713324765718253e+00
4.016150924144299552e+03 7.246081445234813234e-01 1.723072684296179879e+00
4.017188664084124866e+03 -1.715217657766390458e+00 1.645866201506500204e+00
4.018226404023949726e+03 4.688431873985406464e-03 1.695370153487282039e+00
4.019264143963774586e+03 5.217511408897561598e-01 1.701090975706050834e+00
4.020301883903599901e+03 -1.486473441879910151e+00 1.695166849026171541e+00
4.021339623843424761e+03 -1.311438855459307051e+00 1.709754561489871705e+00
4.022377363783249621e+03 -6.348072335692569457e-01 1.700144225382605345e+00
4.023415103723074935e+03 2.328304535727498403e-01 1.669416856377447411e+00
4.024452843662899795e+03 -9.181399829301900573e-02 1.728566994404118429e+00
4.025490583602724655e+03 2.016768704255140321e+00 1.750367907775203458e+00
4.026528323542549515e+03 6.044201183474269268e-01 1.744868616350350843e+00
4.027566063482374830e+03 -2.389650295498895183e+00 1.678252354005361990e+00
4.028603803422199690e+03 -1.927263556209763973e+00 1.696690659729516382e+00
4.029641543362024549e+03 1.236303587002857363e+00 1.722460480842063824e+00
4.030679283301849864e+03 -2.954805902853253063e-01 1.677605587961247702e+00
4.031717023241674724e+03 -2.439135031123471187e+00 1.552555150369881565e+00
4.032754763181499584e+03 -2.094985176625924872e+00 1.608129800873027371e+00
4.033792503121324899e+03 -1.616811293547203432e-01 1.641758816167012913e+00
4.034830243061149758e+03 -1.884225085393615440e-01 1.616068056923259499e+00
4.035867983000974618e+03 -2.391844389972837437e+00 1.593749595976758249e+00
4.036905722940799933e+03 -2.137438868128825664e+00 1.607603969844128899e+00
4.037943462880624793e+03 -1.892770091306814395e+00 1.651874618545927431e+00
4.038981202820449653e+03 -8.216835082570557169e-01 1.680101983309119973e+00
4.040018942760274513e+03 1.622472141659752620e-01 1.679953460635582374e+00
4.041056682700099827e+03 -1.131089631010223417e+00 1.654451218291167702e+00
4.042094422639924687e+03 -1.404599393774974114e+00 1.680491470470254489e+00
4.043132162579749547e+03 -4.684837154302630147e-01 1.684415693004057912e+00
4.044169902519574862e+03 4.629517663201874744e-01 1.730502008277332582e+00
4.045207642459399722e+03 -8.219989289816662659e-01 1.661432486536500441e+00
4.046245382399224582e+03 2.268945444694897340e+00 1.681300126715034482e+00
4.047283122339049896e+03 -2.077897658260464908e+00 1.586868484893990461e+00
4.056622781797474545e+03 1.128275876014282808e+00 1.510563632854058147e+00
4.057660521737299860e+03 -1.136154724877960875e+00 1.557134810399833480e+00
4.058698261677124719e+03 2.509708568080839974e+00 1.628734926070231070e+00
4.059736001616949579e+03 2.864474106270834763e+00 1.682234356888564042e+00
4.060773741556774894e+03 -7.945185313480661315e-02 1.608805673303565609e+00
4.061811481496599754e+03 -1.672446278696004818e-01 1.620556092750025323e+00
4.062849221436424614e+03 5.916902884892387693e-01 1.614819059522941469e+00
4.063886961376249928e+03 3.435813326899084696e+00 1.681958524032824975e+00
4.064924701316074788e+03 -3.180448022526002116e+00 1.546465184652633607e+00
4.065962441255899648e+03 -4.021674712274174723e-01 1.596434695309852048e+00
4.067000181195724508e+03 -7.674678700480279669e-01 1.597318951331023973e+00
4.068037921135549823e+03 6.248236824090238617e-01 1.599068361473757083e+00
4.069075661075374683e+03 -3.783600526802868291e+00 1.481936711838640397e+00
4.070113401015199543e+03 -2.373958266848663345e-01 1.593468485139160062e+00
4.071151140955024857e+03 1.929929882743831593e-01 1.587388608015066760e+00
4.072188880894849717e+03 -1.511014185030263191e+00 1.513677965189140995e+00
4.073226620834674577e+03 -7.209728508800637981e-01 1.497570039088983451e+00
4.074264360774499892e+03 -2.348824002014281209e+00 1.497370014851681308e+00
