 1232.00     1.584E-14     5.311E-15
 1236.00     1.364E-14     1.498E-15
 1240.00     1.809E-14     2.988E-15
 1244.00     2.161E-14     3.925E-15
 1248.00     1.900E-14     3.903E-15
 1252.00     1.815E-14     7.884E-15
 1256.00     1.643E-14     3.456E-15
 1260.00     1.771E-14     6.986E-15
 1264.00     2.044E-14     8.147E-15
 1268.00     1.732E-14     1.405E-16
 1272.00     2.188E-14     6.597E-15
 1276.00     1.971E-14     6.262E-16
 1280.00     1.770E-14     1.541E-15
 1284.00     2.115E-14     4.492E-15
 1288.00     2.090E-14     4.534E-15
 1292.00     1.908E-14     2.627E-15
 1296.00     1.486E-14     2.006E-15
 1300.00     1.380E-14     2.564E-16
 1304.00     1.504E-14     9.177E-16
 1308.00     1.739E-14     7.679E-16
 1312.00     1.848E-14     5.754E-16
 1316.00     1.833E-14     1.431E-15
 1320.00     1.736E-14     3.174E-15
 1324.00     1.608E-14     3.506E-15
 1328.00     1.780E-14     1.763E-15
 1332.00     1.351E-14     1.310E-15
 1336.00     1.509E-14     3.342E-15
 1340.00     1.851E-14     1.587E-15
 1344.00     1.718E-14     4.244E-15
 1348.00     1.974E-14     1.344E-16
 1352.00     1.691E-14     8.317E-16
 1356.00     1.723E-14     4.283E-15
 1360.00     1.611E-14     4.926E-16
 1364.00     1.618E-14     1.148E-15
 1368.00     1.646E-14     1.551E-15
 1372.00     1.831E-14     7.866E-16
 1376.00     1.504E-14     2.293E-15
 1380.00     1.583E-14     3.370E-15
 1384.00     1.254E-14     4.879E-15
 1388.00     1.000E-14     3.251E-15
 1392.00     8.373E-15     1.230E-15
 1396.00     9.650E-15     1.218E-16
 1400.00     1.271E-14     1.226E-15
 1404.00     1.535E-14     5.725E-16
 1408.00     1.617E-14     4.968E-16
 1412.00     1.669E-14     6.192E-15
 1416.00     1.510E-14     8.025E-16
 1420.00     1.481E-14     7.867E-16
 1424.00     1.454E-14     1.714E-16
 1428.00     1.462E-14     4.824E-15
 1432.00     1.607E-14     2.025E-15
 1436.00     1.816E-14     7.727E-15
 1440.00     1.765E-14     4.767E-15
 1444.00     1.600E-14     4.082E-15
 1448.00     1.249E-14     1.221E-15
 1452.00     1.598E-14     4.742E-15
 1456.00     1.594E-14     7.817E-15
 1460.00     1.720E-14     8.817E-15
 1464.00     1.640E-14     5.278E-15
 1468.00     1.362E-14     5.469E-15
 1472.00     1.520E-14     2.598E-15
 1476.00     1.694E-14     2.542E-15
 1480.00     1.717E-14     1.345E-15
 1484.00     1.782E-14     1.712E-15
 1488.00     1.956E-14     1.545E-15
 1492.00     1.600E-14     1.020E-16
 1496.00     1.446E-14     1.232E-15
 1500.00     1.551E-14     5.333E-15
 1504.00     1.820E-14     5.015E-15
 1508.00     1.747E-14     4.594E-16
 1512.00     1.756E-14     9.221E-16
 1516.00     1.691E-14     2.999E-15
 1520.00     1.173E-14     1.963E-15
 1524.00     1.462E-14     1.499E-15
 1528.00     1.321E-14     7.248E-15
 1532.00     1.174E-14     5.285E-16
 1536.00     7.529E-15     2.892E-15
 1540.00     7.964E-15     5.199E-15
 1544.00     6.562E-15     1.369E-15
 1548.00     4.252E-15     8.956E-16
 1552.00     1.234E-14     1.658E-15
 1556.00     1.587E-14     2.451E-15
 1560.00     1.311E-14     1.343E-15
 1564.00     1.278E-14     7.234E-16
 1568.00     1.339E-14     2.500E-15
 1572.00     1.211E-14     1.023E-15
 1576.00     1.459E-14     3.512E-16
 1580.00     1.488E-14     2.897E-15
 1584.00     9.522E-16     3.690E-15
 1588.00     1.364E-14     1.998E-15
 1592.00     1.177E-14     1.428E-16
 1596.00     1.143E-14     1.452E-15
 1600.00     1.186E-14     6.151E-16
 1604.00     7.099E-15     1.144E-15
 1608.00     9.761E-15     1.537E-15
 1612.00     1.034E-14     5.590E-15
 1616.00     1.055E-14     5.049E-15
 1620.00     1.235E-14     3.435E-15
 1624.00     1.313E-14     3.653E-15
 1628.00     1.361E-14     2.754E-15
 1632.00     1.438E-14     3.586E-15
 1636.00     1.203E-14     3.963E-15
 1640.00     1.416E-14     1.234E-15
 1644.00     1.590E-14     4.270E-15
 1648.00     1.470E-14     1.039E-15
 1652.00     1.396E-14     2.696E-15
 1656.00     1.362E-14     2.503E-15
 1660.00     1.286E-14     3.174E-15
 1664.00     1.304E-14     4.086E-15
 1668.00     1.287E-14     3.900E-15
 1672.00     9.661E-15     1.441E-16
 1676.00     1.343E-14     2.958E-15
 1680.00     1.221E-14     1.121E-15
 1684.00     1.496E-14     3.677E-15
 1688.00     1.266E-14     1.326E-15
 1692.00     1.278E-14     2.857E-15
 1696.00     9.424E-15     2.665E-15
 1700.00     1.216E-14     4.162E-15
 1704.00     1.298E-14     3.686E-15
 1708.00     1.339E-14     6.201E-15
 1712.00     1.259E-14     2.289E-15
 1716.00     1.230E-14     2.996E-15
 1720.00     1.065E-14     2.337E-15
 1724.00     1.150E-14     1.424E-15
 1728.00     1.610E-14     2.099E-15
 1732.00     1.393E-14     2.949E-15
 1736.00     1.497E-14     1.111E-15
 1740.00     1.794E-14     3.887E-15
 1744.00     1.608E-14     3.454E-16
 1748.00     1.458E-14     9.445E-16
 1752.00     1.281E-14     1.853E-15
 1756.00     1.501E-14     1.170E-15
 1760.00     1.469E-14     5.788E-16
 1764.00     1.310E-14     6.515E-16
 1768.00     1.364E-14     5.406E-16
 1772.00     1.403E-14     8.761E-16
 1776.00     1.514E-14     1.961E-15
 1780.00     1.455E-14     3.057E-15
 1784.00     1.302E-14     2.653E-15
 1788.00     1.296E-14     1.279E-16
 1792.00     1.344E-14     2.377E-15
 1796.00     1.251E-14     2.275E-15
 1800.00     1.203E-14     4.846E-16
 1804.00     1.297E-14     2.297E-15
 1808.00     1.201E-14     1.193E-15
 1812.00     1.311E-14     1.155E-15
 1816.00     1.231E-14     8.389E-16
 1820.00     1.148E-14     3.656E-16
 1824.00     1.055E-14     5.674E-16
 1828.00     1.209E-14     1.295E-15
 1832.00     1.287E-14     2.170E-16
 1836.00     1.305E-14     2.534E-16
 1840.00     1.319E-14     5.100E-16
 1844.00     1.135E-14     6.307E-16
 1848.00     1.111E-14     5.957E-16
 1852.00     1.171E-14     1.850E-15
 1856.00     1.241E-14     2.660E-15
 1860.00     1.161E-14     5.170E-17
 1864.00     1.338E-14     2.545E-17
 1868.00     1.287E-14     1.993E-16
 1872.00     1.221E-14     3.732E-16
 1876.00     1.165E-14     1.753E-15
 1880.00     1.060E-14     1.843E-15
 1884.00     1.085E-14     4.115E-16
 1888.00     1.112E-14     2.605E-16
 1892.00     1.058E-14     1.628E-15
 1896.00     1.164E-14     1.329E-16
 1900.00     1.221E-14     3.876E-16
 1904.00     1.276E-14     1.458E-15
 1908.00     1.293E-14     3.077E-15
 1912.00     1.192E-14     3.638E-15
 1916.00     1.047E-14     2.955E-15
 1920.00     9.822E-15     8.327E-16
 1924.00     1.048E-14     2.837E-15
 1928.00     1.099E-14     3.046E-15
 1932.00     1.067E-14     2.748E-15
 1936.00     1.000E-14     1.325E-16
 1940.00     9.370E-15     1.650E-16
 1944.00     9.329E-15     1.622E-16
 1948.00     1.003E-14     1.325E-16
 1952.00     1.123E-14     5.619E-17
 1956.00     9.772E-15     1.395E-16
 1960.00     9.224E-15     1.757E-16
 1964.00     8.743E-15     2.013E-16
 1968.00     1.007E-14     4.762E-17
 1972.00     1.026E-14     4.234E-17
 1976.00     7.713E-15     1.015E-15
 1980.00     8.156E-15     9.273E-16
 1984.00     1.228E-14     2.970E-16
 1988.00     9.737E-15     6.271E-16
 1992.00     8.253E-15     6.753E-16
 1996.00     9.046E-15     4.826E-16
 2000.00     1.343E-14     3.156E-16
 2004.00     1.666E-14     4.848E-16
 2008.00     9.294E-15     5.784E-16
 2012.00     1.256E-14     2.412E-16
 2016.00     1.169E-14     2.877E-16
 2020.00     9.722E-15     8.339E-16
 2024.00     1.231E-14     2.051E-16
 2028.00     7.909E-15     7.523E-16
 2032.00     1.293E-14     1.092E-16
 2036.00     4.335E-15     9.573E-16
 2040.00     8.197E-15     4.115E-16
 2044.00     1.266E-14     6.897E-17
 2048.00     9.364E-15     9.863E-16
 2052.00     4.715E-15     1.716E-15
 2056.00     1.497E-14     1.456E-16
 2060.00     7.525E-15     7.757E-16
 2064.00     1.000E-14     5.691E-16
 2068.00     1.175E-14     3.295E-16
 2072.00     6.878E-15     6.339E-16
 2076.00     1.216E-14     4.259E-16
 2080.00     1.181E-14     2.868E-16
 2084.00     1.209E-14     7.740E-17
 2088.00     8.810E-15     7.254E-16
 2092.00     1.133E-14     3.840E-16
 2096.00     3.770E-15     1.102E-15
 2100.00     1.087E-14     6.012E-16
 2104.00     4.572E-15     7.388E-16
 2108.00     7.367E-15     6.128E-16
 2112.00     7.407E-15     7.285E-16
 2116.00     1.289E-14     1.864E-16
 2120.00     6.759E-15     6.392E-16
 2124.00     9.084E-15     8.656E-16
 2128.00     6.919E-15     9.155E-16
 2132.00     8.161E-15     9.300E-16
 2136.00     1.763E-14     7.649E-17
 2140.00     1.368E-14     3.040E-16
 2144.00     6.132E-15     8.200E-16
 2148.00     8.589E-15     2.648E-16
 2152.00     9.154E-15     7.373E-16
 2156.00     5.877E-15     7.384E-16
 2160.00     1.098E-14     3.282E-16
 2164.00     9.753E-15     4.136E-16
 2168.00     3.966E-15     8.388E-16
 2172.00     9.142E-15     4.964E-16
 2176.00     8.565E-15     7.093E-16
 2180.00     9.206E-15     6.818E-16
 2184.00     7.982E-15     7.316E-16
 2188.00     1.326E-14     2.511E-16
 2192.00     1.012E-14     3.630E-16
 2196.00     4.473E-15     9.761E-16
 2200.00     7.033E-15     7.121E-16
 2204.00     1.199E-14     1.589E-16
 2208.00     1.018E-14     3.261E-16
 2212.00     8.599E-15     5.056E-16
 2216.00     5.537E-15     7.292E-16
 2220.00     5.597E-15     6.734E-16
 2224.00     9.954E-15     5.111E-16
 2228.00     9.404E-15     5.179E-16
 2232.00     5.721E-15     5.064E-16
 2236.00     1.492E-14     4.343E-18
 2240.00     6.247E-15     5.892E-16
 2244.00     1.152E-14     3.575E-16
 2248.00     9.736E-15     4.318E-16
 2252.00     1.025E-14     2.461E-16
 2256.00     8.287E-15     3.794E-16
 2260.00     8.755E-15     2.664E-16
 2264.00     1.414E-14     1.061E-16
 2268.00     7.157E-15     4.149E-16
 2272.00     1.017E-14     4.066E-16
 2276.00     1.046E-14     4.464E-16
 2280.00     1.217E-14     1.360E-19
 2284.00     1.167E-14     6.946E-17
 2288.00     1.015E-14     2.091E-16
 2292.00     8.973E-15     3.295E-16
 2296.00     7.993E-15     3.505E-16
 2300.00     1.126E-14     4.477E-16
 2304.00     9.473E-15     3.638E-16
 2308.00     7.238E-15     4.851E-16
 2312.00     1.116E-14     1.458E-16
 2316.00     9.361E-15     4.703E-16
